loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
452,224549,-0.005,0.0,0.0012,0.0,1605,0,0.003490658498693331,-0.003490658498693331,0.0017453292493466656,0.008726646246733328,-0.003490658498693331,0.0,-0.51714755859375,0.7709329345703124,-9.701305126953125,-0.6847416748046875,0.5889736083984375,-8.882488159179687,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.0002460932693490833,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,287.0,284.0,292.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.932,3545.926,7212.344,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,224.549,0.224549
456,226536,-0.005,0.0,0.0012,0.0,1605,0,0.005235987748039996,-0.005235987748039996,0.003490658498693331,0.006981316997386662,-0.005235987748039996,0.006981316997386662,-0.5219359619140624,0.7613561279296874,-9.696516723632811,-1.139639990234375,0.7757213378906249,-8.916006982421875,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.1,-0.1,0.0002460932693490833,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,284.0,286.0,281.0,289.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.936,3545.947,7212.39,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,226.536,0.226536
460,228524,-0.005,0.0,0.0012,0.0,1605,0,0.0017453292493466656,-0.0017453292493466656,0.003490658498693331,0.0017453292493466656,0.006981316997386662,0.005235987748039996,-0.5315127685546874,0.7757213378906249,-9.710881933593749,-0.39743747558593745,0.9337386474609375,-9.3086560546875,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,287.0,284.0,293.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.941,3545.968,7212.436,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,228.524,0.22852399999999998
464,230511,-0.005,0.0,0.0012,0.0,1605,0,0.0017453292493466656,-0.003490658498693331,0.0017453292493466656,-0.003490658498693331,-0.006981316997386662,0.003490658498693331,-0.5410895751953124,0.7852981445312499,-9.730035546875,-0.239420166015625,0.9624690673828125,-9.6151138671875,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.17453292493466654,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,287.0,283.0,290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.946,3545.989,7212.482,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,230.511,0.230511
468,232498,-0.005,0.0,0.0012,0.0,1605,0,0.0,-0.006981316997386662,0.0017453292493466656,-0.003490658498693331,-0.013962633994773325,0.0,-0.5267243652343749,0.7805097412109374,-9.725247143554688,-0.7852981445312499,0.6272808349609375,-9.849745629882811,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,286.0,281.0,289.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.95,3546.01,7212.528,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,232.49800000000002,0.23249799999999998
472,234485,-0.005,0.0,0.0012,0.0,1605,0,0.0,-0.005235987748039996,-0.0017453292493466656,0.0017453292493466656,-0.010471975496079993,-0.005235987748039996,-0.5219359619140624,0.7709329345703124,-9.715670336914062,-0.9097966308593749,0.5219359619140624,-9.447519750976562,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.1,0.0,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,287.0,284.0,293.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.955,3546.03,7212.573,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,234.485,0.234485
476,236473,-0.005,0.0,0.0012,0.0,1605,0,0.0017453292493466656,-0.003490658498693331,-0.003490658498693331,0.003490658498693331,-0.003490658498693331,-0.006981316997386662,-0.51714755859375,0.7709329345703124,-9.710881933593749,-0.8858546142578124,0.32561142578124996,-9.227253198242186,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.1,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,284.0,283.0,292.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.96,3546.052,7212.619,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,236.473,0.236473
480,238459,-0.005,0.0,0.0012,0.0,1605,0,0.0017453292493466656,-0.005235987748039996,-0.0017453292493466656,0.003490658498693331,-0.005235987748039996,0.0,-0.507570751953125,0.7852981445312499,-9.720458740234374,-0.44053310546874996,0.5698199951171875,-9.557653027343749,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.1,0.00012304663467454166,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,284.0,287.0,283.0,293.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.965,3546.072,7212.665,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,238.459,0.23845899999999998
484,240446,-0.005,0.0,0.0012,0.0,1605,0,0.0017453292493466656,-0.0017453292493466656,-0.0017453292493466656,0.0,0.0017453292493466656,0.0017453292493466656,-0.5027823486328125,0.7852981445312499,-9.734823950195311,0.0,1.158793603515625,-9.658209497070311,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.00012304663467454166,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,287.0,284.0,293.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.97,3546.094,7212.711,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,240.446,0.240446
488,242434,-0.005,0.0,0.0012,0.0,1595,0,0.003490658498693331,-0.005235987748039996,0.0017453292493466656,0.006981316997386662,-0.0017453292493466656,0.005235987748039996,-0.49799394531249996,0.7805097412109374,-9.730035546875,-0.143652099609375,0.9145850341796874,-9.624690673828125,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,286.0,287.0,283.0,290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.974,3546.115,7212.759,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,242.434,0.24243399999999998
492,244421,-0.005,0.0,0.0012,0.0,1595,0,0.0017453292493466656,-0.003490658498693331,0.0017453292493466656,0.005235987748039996,-0.003490658498693331,0.005235987748039996,-0.507570751953125,0.7613561279296874,-9.720458740234374,-0.5793968017578125,1.0007762939453124,-9.720458740234374,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,281.0,287.0,284.0,295.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.979,3546.136,7212.804,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,244.421,0.244421
496,246408,-0.005,0.0,0.0012,0.0,1595,0,0.003490658498693331,-0.006981316997386662,0.0017453292493466656,0.005235987748039996,-0.010471975496079993,-0.003490658498693331,-0.5219359619140624,0.74699091796875,-9.715670336914062,-0.5793968017578125,1.01514150390625,-9.648632690429688,0.0,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,283.0,284.0,284.0,292.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.984,3546.157,7212.851,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,246.40800000000002,0.246408
500,248395,-0.005,0.0,0.0012,0.0,1595,0,0.003490658498693331,-0.006981316997386662,0.0017453292493466656,0.01221730474542666,-0.008726646246733328,-0.005235987748039996,-0.51714755859375,0.7613561279296874,-9.734823950195311,-1.1635820068359375,0.97683427734375,-8.71489404296875,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.4739756367663344,0.006398425003076166,-0.048111234157745784,0.8791682047496001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.006981316997386662,0.0,0.0017453292493466656,-0.17453292493466654,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.00012304663467454166,0.00036913990402362494,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.00012304663467454166,0.0002460932693490833,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,283.0,287.0,283.0,292.0,0.0,0.0,0.0,0.0,284.0,287.0,281.0,292.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2910.989,3546.178,7212.897,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,10.43,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,248.395,0.24839499999999998
