loopIteration,timeUs,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],quat[0],quat[1],quat[2],quat[3],alpha[0],alpha[1],alpha[2],quatSp[0],quatSp[1],quatSp[2],quatSp[3],gyroSp[0],gyroSp[1],gyroSp[2],alphaSp[0],alphaSp[1],alphaSp[2],spfSp[0],spfSp[1],spfSp[2],dv[0],dv[1],dv[2],dv[3],dv[4],dv[5],u[0],u[1],u[2],u[3],u[4],u[5],u[6],u[7],u_state[0],u_state[1],u_state[2],u_state[3],u_state[4],u_state[5],u_state[6],u_state[7],omega[0],omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omegaUnfiltered[0],omegaUnfiltered[1],omegaUnfiltered[2],omegaUnfiltered[3],omegaUnfiltered[4],omegaUnfiltered[5],omegaUnfiltered[6],omegaUnfiltered[7],omega_dot[0],omega_dot[1],omega_dot[2],omega_dot[3],omega_dot[4],omega_dot[5],omega_dot[6],omega_dot[7],pos[0],pos[1],pos[2],extTime,extPos[0],extPos[1],extPos[2],posSp[0],posSp[1],posSp[2],vel[0],vel[1],vel[2],extVel[0],extVel[1],extVel[2],velSp[0],velSp[1],velSp[2],accSp[0],accSp[1],accSp[2],extQuat[0],extQuat[1],extQuat[2],extQuat[3],ekf_pos[0],ekf_pos[1],ekf_pos[2],ekf_vel[0],ekf_vel[1],ekf_vel[2],ekf_quat[0],ekf_quat[1],ekf_quat[2],ekf_quat[3],ekf_acc_b[0],ekf_acc_b[1],ekf_acc_b[2],ekf_gyro_b[0],ekf_gyro_b[1],ekf_gyro_b[2],motor_0_rls_x[0],motor_0_rls_x[1],motor_0_rls_x[2],motor_0_rls_x[3],motor_1_rls_x[0],motor_1_rls_x[1],motor_1_rls_x[2],motor_1_rls_x[3],motor_2_rls_x[0],motor_2_rls_x[1],motor_2_rls_x[2],motor_2_rls_x[3],motor_3_rls_x[0],motor_3_rls_x[1],motor_3_rls_x[2],motor_3_rls_x[3],imu_rls_x[0],imu_rls_x[1],imu_rls_x[2],fx_x_rls_x[0],fx_x_rls_x[1],fx_x_rls_x[2],fx_x_rls_x[3],fx_y_rls_x[0],fx_y_rls_x[1],fx_y_rls_x[2],fx_y_rls_x[3],fx_z_rls_x[0],fx_z_rls_x[1],fx_z_rls_x[2],fx_z_rls_x[3],fx_p_rls_x[0],fx_p_rls_x[1],fx_p_rls_x[2],fx_p_rls_x[3],fx_p_rls_x[4],fx_p_rls_x[5],fx_p_rls_x[6],fx_p_rls_x[7],fx_q_rls_x[0],fx_q_rls_x[1],fx_q_rls_x[2],fx_q_rls_x[3],fx_q_rls_x[4],fx_q_rls_x[5],fx_q_rls_x[6],fx_q_rls_x[7],fx_r_rls_x[0],fx_r_rls_x[1],fx_r_rls_x[2],fx_r_rls_x[3],fx_r_rls_x[4],fx_r_rls_x[5],fx_r_rls_x[6],fx_r_rls_x[7],learnerGains[0],learnerGains[1],learnerGains[2],learnerGains[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,timeMs,timeS
1112,552336,-0.0024,0.0,0.0,0.0,1531,167,0.0,-0.0017453292493466656,-0.0017453292493466656,-0.003490658498693331,0.0,0.003490658498693331,-0.4165910888671875,0.26815058593749996,-9.816226806640625,-0.09576806640624999,0.7709329345703124,-10.544064111328124,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,0.0,-0.17453292493466654,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,265.0,265.0,262.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,552.336,0.5523359999999999
1116,554323,-0.0024,0.0,0.0,0.0,1531,167,0.010471975496079993,0.005235987748039996,-0.0017453292493466656,0.010471975496079993,0.006981316997386662,-0.003490658498693331,-0.4165910888671875,0.277727392578125,-9.80665,-0.4261678955078125,0.16280571289062498,-9.758765966796874,0.0005291005291005291,0.0005291005291005291,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,0.0,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.3490658498693331,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.1,0.0,0.00036913990402362494,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,265.0,260.0,269.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,554.323,0.554323
1120,556310,-0.0024,0.0,0.0,0.0,1539,57,0.0017453292493466656,0.0,0.003490658498693331,-0.003490658498693331,0.0017453292493466656,0.003490658498693331,-0.40222587890625,0.2825157958984375,-9.787496386718749,-0.28730419921875,0.32561142578124996,-10.218452685546874,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,263.0,263.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,556.3100000000001,0.55631
1124,558296,-0.0024,0.0,0.0,0.0,1539,57,0.006981316997386662,0.005235987748039996,0.005235987748039996,0.005235987748039996,0.01221730474542666,-0.0017453292493466656,-0.39264907226562495,0.296881005859375,-9.82580361328125,0.0,-0.22026655273437498,-9.65342109375,0.0005291005291005291,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,0.0,0.17453292493466654,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.17453292493466654,-0.17453292493466654,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1,-0.1,0.00036913990402362494,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,260.0,265.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,558.296,0.558296
1128,560283,-0.0024,0.0,0.0,0.0,1539,57,0.0,-0.0017453292493466656,0.010471975496079993,-0.01221730474542666,-0.003490658498693331,0.006981316997386662,-0.36391865234375,0.2920926025390625,-9.821015209960937,-0.16280571289062498,-0.06703764648437499,-10.156203442382813,0.0005291005291005291,0.0,0.0,0.0005291005291005291,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,-0.17453292493466654,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,-0.2,0.0002460932693490833,0.00012304663467454166,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,263.0,265.0,259.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,560.283,0.560283
1132,562270,-0.0024,0.0,0.0,0.0,1539,57,0.003490658498693331,0.003490658498693331,0.006981316997386662,0.008726646246733328,0.005235987748039996,-0.006981316997386662,-0.3687070556640625,0.2825157958984375,-9.830592016601562,-0.4165910888671875,-0.062249243164062495,-9.394847314453125,0.0005291005291005291,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6152331733727082,-0.17453292493466654,0.0,0.3490658498693331,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.17453292493466654,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,269.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,562.27,0.5622699999999999
1136,564257,-0.0024,0.0,0.0,0.0,1539,57,-0.0017453292493466656,-0.005235987748039996,0.005235987748039996,-0.008726646246733328,-0.003490658498693331,-0.0017453292493466656,-0.3687070556640625,0.26336218261718747,-9.82580361328125,-0.9720458740234375,0.6177040283203125,-9.710881933593749,0.0,0.0,0.0,0.0005291005291005291,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6152331733727082,-0.17453292493466654,0.0,0.3490658498693331,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.17453292493466654,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,0.00012304663467454166,0.00012304663467454166,0.0,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,263.0,263.0,262.0,270.0,0.0,0.0,0.0,0.0,262.0,265.0,259.0,269.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,564.2570000000001,0.564257
1140,566244,-0.0024,0.0,0.0,0.0,1539,57,0.0,0.0,-0.0017453292493466656,0.006981316997386662,0.0017453292493466656,-0.013962633994773325,-0.38307226562499996,0.2825157958984375,-9.849745629882811,-0.93852705078125,0.0718260498046875,-9.658209497070311,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6152331733727082,-0.3490658498693331,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0002460932693490833,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,263.0,264.0,261.0,270.0,0.0,0.0,0.0,0.0,263.0,262.0,262.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,566.244,0.566244
1144,568230,-0.0024,0.0,0.0,0.0,1539,57,-0.003490658498693331,-0.0017453292493466656,-0.0017453292493466656,-0.008726646246733328,0.0,-0.003490658498693331,-0.373495458984375,0.296881005859375,-9.86411083984375,-0.63206923828125,-0.1005564697265625,-9.466673364257812,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6152331733727082,-0.3490658498693331,0.0,0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,263.0,264.0,261.0,270.0,0.0,0.0,0.0,0.0,263.0,265.0,262.0,268.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,568.23,0.56823
1148,570217,-0.0024,0.0,0.0,0.0,1539,57,0.0,-0.0017453292493466656,-0.006981316997386662,0.008726646246733328,0.0,-0.013962633994773325,-0.39264907226562495,0.296881005859375,-9.868899243164062,-1.39821376953125,0.086191259765625,-10.098742602539062,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6152331733727082,-0.3490658498693331,0.0,0.0,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,263.0,264.0,261.0,270.0,0.0,0.0,0.0,0.0,263.0,265.0,260.0,271.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,570.217,0.570217
1152,572205,-0.0024,0.0,0.0,0.0,1539,57,-0.0017453292493466656,0.0,-0.006981316997386662,-0.003490658498693331,-0.0017453292493466656,-0.0017453292493466656,-0.411802685546875,0.27293898925781246,-9.840168823242188,-0.679953271484375,0.4740519287109375,-9.835380419921874,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6152331733727082,-0.3490658498693331,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,264.0,261.0,270.0,0.0,0.0,0.0,0.0,262.0,263.0,262.0,268.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,572.205,0.572205
1156,574191,-0.0024,0.0,0.0,0.0,1539,57,-0.0017453292493466656,0.003490658498693331,-0.008726646246733328,0.010471975496079993,0.0017453292493466656,-0.013962633994773325,-0.4213794921875,0.26815058593749996,-9.830592016601562,-0.9959878906249999,0.9816226806640624,-10.55364091796875,0.0,0.0005291005291005291,0.0005291005291005291,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,-0.5235987748039996,0.0,-0.17453292493466654,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,0.0,0.0,0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.2,0.00012304663467454166,0.0002460932693490833,0.0002460932693490833,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,264.0,261.0,270.0,0.0,0.0,0.0,0.0,260.0,263.0,260.0,268.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,574.191,0.574191
1160,576178,-0.0024,0.0,0.0,0.0,1520,110,0.0017453292493466656,0.0,-0.003490658498693331,-0.0017453292493466656,-0.006981316997386662,0.013962633994773325,-0.39743747558593745,0.2920926025390625,-9.835380419921874,-0.32561142578124996,0.612915625,-9.303867651367186,0.0,0.0,0.0,0.0,0.7879906484557647,0.00036913990402362494,-0.024978466838931956,0.6151101267380337,-0.3490658498693331,0.17453292493466654,-0.3490658498693331,1.0,0.0,0.0,0.0,-0.003490658498693331,0.0,0.0,-0.17453292493466654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,0.00012304663467454166,0.00012304663467454166,0.0,0.0,0.0,0.0,0.0,0.0,263.0,264.0,261.0,270.0,0.0,0.0,0.0,0.0,265.0,263.0,262.0,272.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.505,-6.869,-0.071,180936032,1.505,-6.869,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7881136950904393,0.009966777408637873,-0.013535129814199581,0.6152331733727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,1,1,576.178,0.576178
